file	beg	end	text
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	50.6	51.24	on
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	51.24	51.4	a
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	51.4	51.68	distant
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	51.68	52.36	point,
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	53.0	53.32	parted
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	53.32	53.78	face
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	53.78	54.04	in
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	54.04	54.16	a
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	54.16	54.7	tousled
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	54.7	55.28	crown,
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	55.28	56.3	coiled
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	56.3	56.74	braid
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	56.74	57.38	at
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	57.38	57.5	the
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	57.5	57.9	back.
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	59.300000000000004	60.02	Stern
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	60.02	60.32	by
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	60.32	60.74	nature,
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	61.3	61.54	steady
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	61.54	61.78	in
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	61.78	61.96	his
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	61.96	62.32	work,
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	62.78	63.24	passionate
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	63.24	63.64	in
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	63.64	63.86	his
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	63.86	64.36	wrath.
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	65.06	65.72	Gian
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	65.72	66.34	Lorenzo
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	66.34	66.66	kept
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	66.66	66.9	the
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	66.9	67.18	image
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	67.18	67.38	for
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	67.38	67.84	himself.
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	68.14	68.54	A
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	68.54	68.82	year
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	68.82	69.0	or
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	69.0	69.38	more,
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	69.56	70.14	after
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	70.14	70.68	pausing
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	70.68	70.86	at
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	70.86	71.26	dawn,
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	71.52	71.88	on
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	71.88	72.04	his
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	72.04	72.26	way
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	72.26	72.44	out
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	72.44	72.54	of
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	72.54	72.92	town,
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	72.94	73.28	he
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	73.28	73.66	saw
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	73.66	74.76	Costanza
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	74.76	75.34	in
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	75.34	75.52	her
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	75.52	76.0	doorway
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	76.0	76.32	with
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	76.32	76.52	his
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	76.52	77.16	younger
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	77.16	77.58	brother
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	77.58	78.18	Luigi,
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	78.64	78.94	whom
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	78.94	79.16	he
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	79.16	79.66	chased
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	79.66	80.12	down,
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	80.54	80.84	broke
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	80.84	81.12	his
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	81.12	81.5	leg
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	81.5	81.64	or
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	81.64	81.76	a
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	81.76	82.02	couple
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	82.02	82.24	of
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	82.24	82.6	ribs,
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	82.6	83.14	and
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	83.14	83.88	rampaging
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	83.88	84.2	back
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	84.2	84.58	home,
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	84.82	85.46	ordered
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	85.46	85.68	a
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	85.68	86.12	servant
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	86.12	86.74	under
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	86.74	86.94	the
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	86.94	87.5	pretext
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	87.5	87.78	of
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	87.78	88.12	bringing
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	88.12	88.5	two
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	88.5	89.18	flasks
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	89.18	89.4	of
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	89.4	89.82	wine
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	89.82	90.46	as
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	90.46	90.86	gifts
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	90.86	91.2	to
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	91.2	91.42	go
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	91.42	91.66	with
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	91.66	91.82	a
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	91.82	92.26	razor
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	92.26	93.62	and
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	93.62	94.34	slash
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	94.34	95.16	Costanza's
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	95.16	95.58	face,
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	95.6	96.5	which
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	96.5	96.82	isn't
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	96.82	97.2	shown,
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	97.68	98.06	and
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	98.06	98.28	not
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	98.28	98.6	much
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	98.6	98.78	else
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	98.78	99.12	about
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	99.12	99.38	that
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	99.38	99.76	morning
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	99.76	100.44	is
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	100.44	100.94	recorded.
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	107.0	107.94	This
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	107.94	108.06	is
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	108.06	108.36	called
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	108.36	109.12	Poetry
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	109.12	109.36	and
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	109.36	109.66	Sleep.
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	112.72	113.66	All
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	113.66	114.0	this,
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	114.24	114.34	none
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	114.34	114.54	of
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	114.54	114.86	that,
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	115.04	115.46	it
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	115.46	115.84	matters
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	115.84	116.32	here,
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	117.06	117.74	dear
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	117.74	118.56	illusory
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	118.56	119.18	remains.
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	120.0	120.94	We
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	120.94	121.34	remember
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	121.34	121.68	not
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	121.68	122.08	what's
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	122.08	122.56	allowed,
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	122.86	123.46	but
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	123.46	123.92	simply
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	123.92	124.42	given,
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	125.42	126.18	antiseptic
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	126.18	126.74	disputes
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	126.74	127.18	over
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	127.18	127.68	pure
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	127.68	128.38	clove
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	128.38	128.58	of
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	128.58	128.92	youth.
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	134.34	135.18	Exogeny
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	135.18	136.02	is
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	136.02	136.22	when
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	136.22	136.38	the
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	136.38	136.68	swimming
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	136.68	137.08	pool
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	137.08	137.64	casts
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	137.64	138.02	its
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	138.02	138.54	poetry
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	138.54	139.4	from
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	139.4	139.54	the
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	139.54	139.82	side
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	139.82	139.96	of
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	139.96	140.08	your
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	140.08	140.52	mouth.
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	141.18	141.94	Blue
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	141.94	142.32	yacht
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	142.32	142.8	rhythms
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	142.8	143.3	pop
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	143.3	143.98	at
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	143.98	144.1	the
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	144.1	144.62	flickering
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	144.62	145.14	bauble
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	145.14	145.84	on
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	145.84	145.98	the
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	145.98	146.28	wrist
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	146.28	146.56	of
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	146.56	147.18	personable
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	147.18	147.78	divinity.
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	148.28	149.08	You
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	149.08	149.42	guessed
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	149.42	149.62	the
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	149.62	150.04	flavor
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	150.04	150.42	made
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	150.42	150.6	the
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	150.6	151.06	rounds,
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	151.56	151.94	now
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	151.94	152.52	actively,
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	152.94	153.38	now
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	153.38	153.58	not
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	153.58	153.74	at
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	153.74	154.04	all.
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	155.0	155.42	Whoever
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	155.42	155.94	lies
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	155.94	156.28	down
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	156.28	156.54	by
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	156.54	156.92	that
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	156.92	157.34	edge
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	157.34	158.12	has
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	158.12	158.32	the
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	158.32	158.74	fever.
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	165.04000000000002	165.96	Lady
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	165.96	166.46	Ayer
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	167.64	168.48	The
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	168.48	168.74	meaning
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	168.74	168.92	of
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	168.92	169.26	guitar
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	169.26	169.88	practice
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	169.88	170.52	slips
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	170.52	171.0	between
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	171.0	171.5	pine
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	171.5	171.92	needles,
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	172.48	172.58	a
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	172.58	172.88	bird
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	172.88	173.2	that
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	173.2	173.64	thin
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	173.64	173.94	to
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	173.94	174.08	the
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	174.08	174.42	tune
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	174.42	174.7	of
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	174.7	175.12	Start
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	175.12	175.34	Me
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	175.34	175.6	Up.
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	176.8	177.64	Rubrics
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	177.64	177.88	of
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	177.88	178.24	Screen
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	178.24	178.74	Porch
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	178.74	178.88	and
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	178.88	179.62	Firefly
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	179.62	180.28	embolden
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	180.28	180.54	the
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	180.54	180.86	effort.
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	181.78	182.2	All
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	182.2	182.66	words
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	182.66	182.84	are
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	182.84	183.44	prophetic.
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	184.16	184.32	Bear
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	184.32	184.54	the
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	184.54	184.94	thread,
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	185.32	185.92	swallow
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	185.92	186.14	the
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	186.14	186.56	cloud,
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	186.98	187.56	reflected
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	187.56	188.1	glory
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	188.1	188.64	drives
Berkson-Bill_Complete-Reading_UPenn_4-3-2013	188.64	189.08	off,
