file	beg	end	text	speaker	section
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	170.701	177.755	Why, of course. It seemed in the dream obvious to me, knowing the anatomy of America	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	178.327	182.926	Someone was ironing a work shirt for me in the hallway outside that room	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	185.01	195.482	And then the letter from his mother. He was sitting at breakfast, playing with ten bright, shiny, new pennies all lined up in a row, all the Lincoln heads up, all looking the same way	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	195.792	202.151	He straightened up, looked all the Lincolns in the eye and said, Okay you guys. Smile.	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	213.717	214.816	This one is uh #	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	215.398	219.166	((yeah,)) I hope he's not here. This one is a- {cough} is about a barber	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	220.054	221.079	that I used to go to	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	221.979	223.041	((had)) my hair cut	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	224.552	225.122	uh	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	225.541	226.469	pretty regularly	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	227.155	227.695	uh	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	228.439	233.149	on= uh on the bottom end of Columbus Avenue. And it's called The Fortunate Barber	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	239.446	241.6	The fortunate barber hones his razor	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	242.195	244.392	He says he remembers back to Prohibition	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	245.199	247.231	((Elder)) the barber tells about the horrors	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	247.702	250.898	Oh, those corpses, those Barbary Coast days	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	251.644	259.403	At his age, his white hair, the red bangs of his face, sex and liquor seemed to be his main concerns	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	260.616	266.526	This friend of mine's window faced the hospital, these two nurses giving it to= ea- to each other with a rubber cock	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	267.616	274.132	Sex and liquor fill his talk his Sundays with his married daughter in Walnut Creek, her kids	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	275.105	283.078	Beatniks, queers, foreign cars, those track stars, Willie Mays, they're all Black, those fucking shines	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	284.226	289.644	The red cheeks of his granddaughter, his Irish week, his nights in front of the TV	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	290.063	294.753	His wife wakes him when he falls asleep and they turn off the set and go to bed	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	295.755	297.751	Almost every time, there's someone	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	298.55	301.48	I cut his hair last week. Next thing I hear, he took a heart attack	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	305.192	310.841	One brother's dead an alcoholic who fell down once and bled all over Elmer's car	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	311.495	313.152	Barber's eyes that day	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	313.902	318.781	A second brother's ((hassled)) with the ~V ~A. I saw that one shuffle out of a place one afternoon	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	319.555	323.875	The fortunate barber reads the newspaper. He stands in his doorway	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	324.722	326.209	He watches me go by	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	326.737	330.875	The back of my neck, the hair around my ears from day to day	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	331.418	336.588	The travel agent next door's another customer, and most of the cops back and forth from Central Station	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	337.163	345.283	We walk by the shops throughout the week and he looks at the backs of our necks and our ears out there abroad in the ((May streets))	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	349.084	349.739	{cough}	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	356.738	359.351	This one's called Flowers, because they've come to be	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	363.517	366.464	Late blooming marigolds, nasturtiums	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	367.047	370.239	daisies yawning on a Sunday morning in the sunlight	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	370.851	371.834	((hits)) October	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	372.478	378.638	We woke up this morning and they started putting the world together. The sunlight on the wall, in your hair,	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	379.004	382.491	your eyes blinking, the air outside my window	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	383.116	384.171	Nasturtiums,	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	384.624	385.711	chrysanthemums,	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	386.117	387.701	late blooming marigold,	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	388.192	390.529	daisies yawning on a Sunday morning	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	391.273	392.583	You've entered this poem	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	393.017	396.767	You're leaning against the doorjamb. You've taken off your shoes	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	397.376	402.867	The abstractions fall away like shoes, lying there by the door to my kitchen	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	403.54	409.342	You walk over to the window where I'm looking down at the house across the street the colors of their roofs	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	410.037	414.775	Late blooming marigolds, daisies yawning on a Sunday morning in the sunlight,	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	415.164	420.84	the rooftop, the tar flower, the shingled bloom, the tile ((burgeoning+))	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	421.642	422.684	It's October	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	423.057	430.028	We woke up this morning and they started putting the world together that fog to the north hiding what hasn't been made yet	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	430.518	430.966	{cough}	Subject	
Bromige-David_Complete-Recording_With-Ron-Loewinsohn_SF_1-29-64	431.312	434.413	By ((this)) afternoon, ((aquatic)) cartwheel has been created	Subject	
