file	beg	end	text	speaker	section
Yau-John_02_Complete-Reading_SUNY-Buffalo_2-4-98	136.591	139.931	Can you lend me the shaping iron of your frayed stump?	Subject	
Yau-John_02_Complete-Reading_SUNY-Buffalo_2-4-98	140.362	149.492	Or offer me a slab of cold soliloquy in paint's blackened tongue? Not ham on immaculate dread. I've licked that stoop before	Subject	
Yau-John_02_Complete-Reading_SUNY-Buffalo_2-4-98	149.802	153.256	Will I ever become the residue of your mature simplicity?	Subject	
Yau-John_02_Complete-Reading_SUNY-Buffalo_2-4-98	153.599	164.702	I want the sludge to harden into a circular map of my inside skin, the one whose ((face)) of inconsistencies never debuts+ debuts on the silver screen.	Subject	
Yau-John_02_Complete-Reading_SUNY-Buffalo_2-4-98	165.115	173.115	Will this feral drain ever be gathered into a crust of in- intimate incandescence? Suspended and finally let loose?	Subject	
Yau-John_02_Complete-Reading_SUNY-Buffalo_2-4-98	176.528	176.905	{lipsmack}	Subject	
Yau-John_02_Complete-Reading_SUNY-Buffalo_2-4-98	177.262	178.085	um	Subject	
Yau-John_02_Complete-Reading_SUNY-Buffalo_2-4-98	187.485	189.66	Angel Atrapado Twenty Two	Subject	
Yau-John_02_Complete-Reading_SUNY-Buffalo_2-4-98	190.784	191.902	Elements {breath}	Subject	
Yau-John_02_Complete-Reading_SUNY-Buffalo_2-4-98	192.68	196.652	The one who says, I did not cross the line you drew in the air	Subject	
Yau-John_02_Complete-Reading_SUNY-Buffalo_2-4-98	197.067	203.604	I did not stoop to steal the air you buried in the sand. Had you known it was yours, you might have used it	Subject	
Yau-John_02_Complete-Reading_SUNY-Buffalo_2-4-98	203.938	209.062	Had I known it was mine, I might have saved it. Someone speaking into a tape recorder	Subject	
Yau-John_02_Complete-Reading_SUNY-Buffalo_2-4-98	209.471	211.865	someone with a name that sounds like yours	Subject	
Yau-John_02_Complete-Reading_SUNY-Buffalo_2-4-98	212.352	218.795	Someone who claims she or perhaps he dreamed that they, there must have been two of them, were you	Subject	
Yau-John_02_Complete-Reading_SUNY-Buffalo_2-4-98	219.157	223.553	That they had your hair and hands, saw through your eyes,	Subject	
Yau-John_02_Complete-Reading_SUNY-Buffalo_2-4-98	223.855	229.548	and did the things they did to someone else, someone with the names you wanted for your own	Subject	
Yau-John_02_Complete-Reading_SUNY-Buffalo_2-4-98	230.596	241.33	A voice that said, This story is m- # this is my story. It's the only one and the ones who are in it will never leave the rooms I have erected around their trails of rust	Subject	
Yau-John_02_Complete-Reading_SUNY-Buffalo_2-4-98	241.942	256.264	The one who says, This is the name of the wind that took us to the story that was not yours to tell, the one that held us up to the sun, the one that documented the yearning, the burning of our hair, the clench and stench of our flesh	Subject	
Yau-John_02_Complete-Reading_SUNY-Buffalo_2-4-98	256.589	257.796	The one who says,	Subject	
Yau-John_02_Complete-Reading_SUNY-Buffalo_2-4-98	258.278	270.615	I want to penetrate the planes of smoke between you and your mouth. I want to steal the earthen jar where you store your bones, the ones you used to beat sunlight into metal, moonlight into stone	Subject	
Yau-John_02_Complete-Reading_SUNY-Buffalo_2-4-98	271.286	273.556	The one who answers before you begin,	Subject	
Yau-John_02_Complete-Reading_SUNY-Buffalo_2-4-98	273.952	285.847	The woman you're looking for is a man and that man ((has)) a name and it's the name of the door between you and the tongue you borrowed from the mouth of the one who is dead. The one whose head is mounted on the pillow beside you	Subject	
Yau-John_02_Complete-Reading_SUNY-Buffalo_2-4-98	286.277	299.936	The head which whispers the name you cannot utter. The name you are called by when you're alone in your room and no one is listening, and the hand moving above the pages resembles a turtle dragging its burning house towards the stee- # sea	Subject	
Yau-John_02_Complete-Reading_SUNY-Buffalo_2-4-98	300.756	301.078	{lipsmack}	Subject	
Yau-John_02_Complete-Reading_SUNY-Buffalo_2-4-98	301.448	305.307	The one who stammers, I'd lie down beside her dress and cry	Subject	
Yau-John_02_Complete-Reading_SUNY-Buffalo_2-4-98	305.988	312.811	The one who answers, Now that you've collected your tears in crystal vials, what will you say to the rainbows of light	Subject	
Yau-John_02_Complete-Reading_SUNY-Buffalo_2-4-98	313.145	319.756	in their wet walls arching across your desk? What will you write on the inside of your tarnished sighs.	Subject	
Yau-John_02_Complete-Reading_SUNY-Buffalo_2-4-98	320.556	335.067	The one who announces, You will not lift my dress over my head, you will not wear my shirt and shoes, you will not point that camera at me, you will not see me with someone else doing something that has no name. The one who answers back,	Subject	
Yau-John_02_Complete-Reading_SUNY-Buffalo_2-4-98	335.695	339.49	When will you take off these buttons and swallow them like pills?	Subject	
Yau-John_02_Complete-Reading_SUNY-Buffalo_2-4-98	339.865	344.399	When will you fill the room with shoelaces of seaweed and salt?	Subject	
Yau-John_02_Complete-Reading_SUNY-Buffalo_2-4-98	347.864	349.194	(({lipsmack} And)) this is uh	Subject	
Yau-John_02_Complete-Reading_SUNY-Buffalo_2-4-98	350.936	355.674	Angel Atrapado Twenty Four. (({breath})) It was early October,	Subject	
Yau-John_02_Complete-Reading_SUNY-Buffalo_2-4-98	356.127	360.681	a time of gathering insect husks floating on the pools of sleep.	Subject	
Yau-John_02_Complete-Reading_SUNY-Buffalo_2-4-98	361.217	366.622	We were in an adjacent room, licking the last of summer's slime from our fur	Subject	
Yau-John_02_Complete-Reading_SUNY-Buffalo_2-4-98	367.06	370.112	a basket of roses wedged between our teeth.	Subject	
Yau-John_02_Complete-Reading_SUNY-Buffalo_2-4-98	370.976	378.945	You were going to be the sweetened gum of something more one day. Once you could, a whiff of a chance, but now never is always.	Subject	
