file	beg	end	text	speaker	section
Davies-Alan_01_Complete-Reading_2-13-88	106.002	108.028	I want to hold you from behinds	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	108.459	110.231	so that your ass feels my cockhead	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	111.202	112.98	In the afternoon. I finally kiss her	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	113.467	115.863	and in the evening, repeatedly kiss her neck	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	116.535	118.204	I kiss your eyes and all over	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	118.673	120.7	I c- # wouldn't kiss anyone instead	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	121.367	122.872	In the evening I penetrate her	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	123.358	125.263	In the morning we almost go to bed	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	130.259	133.147	Desire, affection with an occasion, really	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	133.899	136.387	Desire, affection with a location	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	137.399	140.099	You strung and incredible tent across an abyss	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	141.063	144.491	There is no connection between a cardinal and the infinite number	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	144.957	149.211	I want to habituate the filthy pore of this and every other world, for no reason	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	149.71	150.341	I love you	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	151.176	153.803	The world is moved with your little street tragedies	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	154.398	157.711	You always make think of licking the back of the neck of the proletariat	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	158.664	161.449	We'll see if you can get by with half of what you think you need	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	161.895	163.892	It's lust. We'll call it lust	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	164.276	167.347	Her poignant breasts peer damaged by description	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	167.881	168.682	A vulva	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	169.245	173.48	Along the top of the hill the row of shining teepees we'll one by one set light to	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	174.046	177.905	Emboldened by love so to speak, we came away in her hands	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	183.126	185.365	Her eyes took me with arithmatic accuracy	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	185.927	189.367	But this is years later in old San Juan, in the heat of the night	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	190.217	195.096	Mary Angelica, it is with great pleasure that I introduce you to Reuben and to Miriam	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	196.179	198.746	I remember Miriam and Reuben like it was yesterday	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	199.353	201.974	I can see Reuben and Miriam like it was yesterday	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	202.763	204.511	Only Mrs Duke approves	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	205.215	209.778	I spend a lot of time thinking about the difference between a zero set and a null set	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	210.439	213.88	And I come up with you shaded African of the islands	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	218.597	222.535	This one has a title. The title is uh The Idea of Order at Lizard Key	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	224.604	228.656	There are a lot of people out there who believe in a God without rightly knowing why	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	229.439	231.381	It must be because of the museums	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	232.503	237.057	Compare that with some lazy little quiet afternoon bombshell sex in the byways of Queens	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	237.554	239.174	That's what I was thinking about tonight	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	241.378	247.019	Lizard Key is a place in a I= I forget whether it's a novel or a story by uh ~J ~G Ballard	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	249.131	251.084	Next time I read here, I'll read that story	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	254.701	258.257	To see you in other places, with other men's looks on her faces	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	259.04	263.71	I sent her in other place- # in other pieces with other men's licks on your creases	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	264.459	267.22	You have an urge to live. I wouldn't think to interrupt	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	267.808	269.525	No one comes alone to my house	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	270.161	274.858	Comme je t'aime, je t'aime beaucoup. Je temps, je temps et je temps tout.	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	276.128	281.158	It's kind of hard to understand if you don't look at it, and especially if you have to rely on my ability to pronounce French words	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	281.667	287.174	But it's obviously uh Comme je t'aime, je t'aime beaucoup, ((and uh)) how I love you, how much I # uh how I love you very much or something like that	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	287.52	288.436	and then um	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	289.077	293.149	It's kind of a play on words between t'aime ~T apostrophe ~A ~I ~M ~E, meaning	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	293.701	297.152	you that I love or whatever and je temps or time	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	297.547	299.173	or ((uh sod)) it's kind of uh	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	299.99	304.444	{lipsmack} how I love you, I love you very much, I time, I time, and I time too	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	308.784	311.011	An hour of this is worth a hundred days	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	311.562	315.184	The weather the way it is and thoughts of you the way you are are enough	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	316.117	317.246	Your neck is beautiful	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	318.108	321.87	The glazed eyes of the happy municipal people turn me on, onto you	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	322.713	324.716	The long blonde alleys	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	325.638	327.294	I'll always feel this way about you	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	328.421	330.363	Worry your little head about me, Dusty	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	330.769	334.066	Or if I douche my head where the stars were, but that isn't you	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	335.013	338.867	Then time when every ounce of my body weighs as much as every other ounce of my body	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	339.329	340.852	It's then I think most of you	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	349.138	351.905	{lipsmack} A series of Valentine's poems wouldn't be complete without	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	352.494	353.604	some mention of	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	354.672	357.227	this lustrous society that we live in	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	358.524	360.539	This is called Capitalism in Form	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	363.254	368.169	The fruits and vegetables are poorer, alongside the poorer avenues to the east	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	368.848	371.524	But that's okay. There's more cheap beer	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	372.517	375.256	The dirt in the glass looks inharmonious and bleak	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	375.763	377.432	See what I mean about the adjectives?	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	377.926	380.026	To anyone who can or cannot see	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	382.262	392.971	If it has not been the program, then it has always been the effect of the writing of the Quran, Bible, Torah and their near accomplices to limit human nature, and to do so absolutely	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	394.105	399.689	It has similarly been the effect of secular. Are there any literatures to repress human nature	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	400.381	407.741	And to have done so by instilling examples of thought and action, always somehow so much less than what we might achieve	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	409.165	416.301	By appearing to be external to us, literature has been a fabric of pegs against which we jolt of artificial limits	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	417.053	419.056	In the post prehistoric period	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	419.578	421.877	in other words, at the beginning of the historic	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	422.28	425.982	there may have been a writing of content and event of actions	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	426.586	429.589	(({lipsmack})) Nature is the emblem we would pick from that	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	430.718	438.563	The civilization of the languages was primarily a process of the opening up of them to the loads of the concepts of time	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	439.341	446.759	The culminated in the myths of romantic disillusionment a period which is just now flapping its flatulent last	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	447.61	450.359	Industry was its latest large motif	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	451.619	454.028	the writing and arts which are now starting	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	454.536	456.423	lapping the romantic as it were	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	456.869	460.661	reflect the beginning of the new age to which everything will be absent	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	461.14	464.975	in which pretense will be the genre of everything including desires	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	465.709	469.756	Again, space will be the first to empty, time right behind	Subject	
Davies-Alan_01_Complete-Reading_2-13-88	470.211	473.069	{lipsmack} We're talking about two, three lifetimes	Subject	
