file	beg	end	text	speaker	section
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	84.303	85.245	Her mother,	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	85.833	87.687	I'd hate you to miss sex,	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	88.224	90.056	when she wanted to be a nun	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	91.276	96.691	Her mother, I'd like to hear this. What do you know about a man,	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	97.599	102.158	when she wrote home about her lover whose mother taught her to knit	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	103.12	111.357	when she wrote home about knitting, she was still girl incognizant, still the girl writing, We are the face we wear	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	111.829	112.425	where	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	112.868	114.089	in flashback	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	114.53	117.64	Still the girl with a face like a movie screen	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	118.064	132.056	who knit skull caps with yarn red as cartoon blood, as red as Mammy Two Shoe shoes, matchstick heads. Yarn red as cartoon lips, tongues, red as bandanas and pomegranates	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	132.715	134.815	{lipsmack} Red as blood	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	135.295	139.379	that says woman, maybe mother, says watch and count	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	139.97	151.507	Red as blood butterflied across the seat and white as summer ((coulades.)) Red as red velvet cakes she thawed and ate over two months' ((mourning)) time	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	152.277	157.474	Red as red velvet curtains she wanted to drape around this moment	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	158.057	164.13	Red as warning, as bluster, as bluff, as the flat of offering plates	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	164.593	170.332	Red as warning, as unheeded signal to stop, as sliced rare meat	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	172.776	173.422	Color	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	173.972	178.369	that= the= tem- that the temporarily colorblind first perceive	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	178.921	179.633	Red	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	180.696	186.613	~B utterly fly swims through corner voices. To ((~B)) is to ((~B))	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	187.747	190.695	Color that disappears in early film	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	191.189	194.658	Black, boot black, blue black	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	195.35	203.749	~B utterly fly, ~B itch, ~B road, ~B ache, between want, have, reach	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	205.563	207.374	She wants a sleep	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	208.188	211.59	that shutters her like the small corner bodegas	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	212.046	216.18	She wants a sleep against this neighborhood graffiti of noise	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	217.059	222.35	But need is the swarming of a sonorous and deep darkening hive	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	222.805	228.204	But need is the swarm that only a keeper can take tact against	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	231.875	233.878	What'd she know about silence	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	234.481	238.071	how it settles in the throat like swallow	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	239.284	245.419	What'd she know about ((be coming)) to mind at times she thinks she don't think	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	248.627	250.451	How her throat tightens	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	251.175	255.187	like a branch on which cataclysmic swallows roost	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	256.181	261.873	How her throat tightens, tracks through slow syllables, memories, weather	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	265.031	265.758	um	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	267.461	269.547	Geometry of a Park Pool	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	270.445	289.572	A boy presses her twelve year old head, geometry of an air filled melon beneath+ water with deft hands she struggles against. Someone she can't remember sees her thin arms as she struggles against those hands. That struggle breaking the water's skin	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	291.361	296.101	as if to make plain the difference between a thought and a need	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	296.479	300.854	as if to map the shifting climates between words and bare knuckles	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	301.283	305.9	as if to show her knowing wasn't needing he says he was playing	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	306.916	312.775	as if to show her the winters between words and his budding fist, he laughs	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	313.682	318.253	His young voice filled already like a snow globe with the coming winters	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	318.808	321.774	His young voice filled all her thoughts of water	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	322.146	323.897	echoes in each syllable	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	326.356	334.739	Yesterday swarms in the marrow of yore, our thoughts as she lies there here sleepless. Yesterday swarms in	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	335.609	337.498	to eat or not to	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	338.203	339.264	then what	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	339.802	341.641	she clears her throat	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	343.302	349.26	{lipsmack} You can't be eating from everybody, her aunt warned after the first loss	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	349.933	354.628	You can't be eating like you don't mind trading a baby for red beans	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	356.564	371.747	That yarn's redness bleeds Persephone, Eve, Jemima, ((Reenie,)) more squirrels, that yarn's redness eating from a strange pot, tree, hand, mind, draws blood or sleep	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	374.973	376.122	Post Troubles	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	376.88	380.049	Jemima was a daughter of Job's winter	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	381.065	387.598	Post Troubles, Nancy Green plays pleasant auntie before a car kills her	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	388.691	394.883	How'd Job's Jemima become a handkerchief headed pancake m- mix pimp	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	396.177	398.938	How'd Job's Jemima become auntie?	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	399.855	403.809	Jemima's your momma, she thinks, laughs	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	405.914	408.254	((It's)) too late, to think about being	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	409.078	411.607	No good sleep and such thoughts	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	412.418	416.25	It was too late to had become a kind of comfort	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	416.672	418.801	Let such stillness keep	Subject	
Foster-Tonya_Complete-Reading_Segue-Zinc-Bar_2-23-13	420.066	421.25	The dark husk	Subject	
