file	beg	end	text	speaker	section
Auster-Paul_Complete-Reading_UB_4-26-95	253.598	260.117	The spelling of my name was correct. The address was my address. And yet the fact was, and still is,	Subject	
Auster-Paul_Complete-Reading_UB_4-26-95	260.38	265.204	that I have never owned or ordered a set of printed address labels in my life.	Subject	
Auster-Paul_Complete-Reading_UB_4-26-95	266.219	270.159	Inside there was a single space, type written letter that began	Subject	
Auster-Paul_Complete-Reading_UB_4-26-95	270.373	274.64	{cough} Dear Robert, in response to your letter dated July fifteen,	Subject	
Auster-Paul_Complete-Reading_UB_4-26-95	274.95	276.284	nineteen eighty nine,	Subject	
Auster-Paul_Complete-Reading_UB_4-26-95	276.449	282.099	I can only say that, like other authors, I often receive letters concerning my work.	Subject	
Auster-Paul_Complete-Reading_UB_4-26-95	283.029	286.111	Then in a bombastic, pretentious style,	Subject	
Auster-Paul_Complete-Reading_UB_4-26-95	286.489	293.347	riddled with quotations from French philosophers and oozing with a tone of conceit and self satisfaction,	Subject	
Auster-Paul_Complete-Reading_UB_4-26-95	293.569	295.437	the letter writer went on to praise	Subject	
Auster-Paul_Complete-Reading_UB_4-26-95	295.565	296.231	Robert	Subject	
Auster-Paul_Complete-Reading_UB_4-26-95	296.591	301.855	for the ideas he had developed about one of my books at a college course on the contemporary novel.	Subject	
Auster-Paul_Complete-Reading_UB_4-26-95	302.425	304.225	It was a contemptible letter,	Subject	
Auster-Paul_Complete-Reading_UB_4-26-95	304.372	307.183	the kind of letter I would never dream of writing to anyone.	Subject	
Auster-Paul_Complete-Reading_UB_4-26-95	307.37	308.047	And yet	Subject	
Auster-Paul_Complete-Reading_UB_4-26-95	308.291	309.92	it was signed with my name.	Subject	
Auster-Paul_Complete-Reading_UB_4-26-95	310.726	312.912	The handwriting did not resemble mine,	Subject	
Auster-Paul_Complete-Reading_UB_4-26-95	313.21	314.607	but that was small comfort.	Subject	
Auster-Paul_Complete-Reading_UB_4-26-95	315.139	319.47	Someone was out there trying to impersonate me. And as far as I know, he still is.	Subject	
Auster-Paul_Complete-Reading_UB_4-26-95	321.082	324.974	One friend suggested that this was an example of mail art.	Subject	
Auster-Paul_Complete-Reading_UB_4-26-95	325.555	333.706	Knowing that the letter could not be delivered to, Robert Morgan, since there was no such person, the author of the letter was actually addressing his remarks to me.	Subject	
Auster-Paul_Complete-Reading_UB_4-26-95	334.717	338.502	But that would imply an unwarranted faith in the ~US Postal Service.	Subject	
Auster-Paul_Complete-Reading_UB_4-26-95	338.919	346.237	And I doubt that someone who would go to the trouble of ordering address labels in my name and then sitting down to write such an arrogant, high flown letter	Subject	
Auster-Paul_Complete-Reading_UB_4-26-95	346.451	348.277	would leave anything to chance.	Subject	
Auster-Paul_Complete-Reading_UB_4-26-95	348.758	349.615	Or would he?	Subject	
Auster-Paul_Complete-Reading_UB_4-26-95	349.987	354.2	Perhaps the smart alecks of this world believe that everything will always go their way.	Subject	
Auster-Paul_Complete-Reading_UB_4-26-95	355.244	358.914	I have scant hope of ever getting to the bottom of this little mystery.	Subject	
Auster-Paul_Complete-Reading_UB_4-26-95	359.352	364.562	The prankster did a good job of covering his tracks and he has not been heard from since.	Subject	
Auster-Paul_Complete-Reading_UB_4-26-95	365.567	372.615	What puzzles me about my own behavior is that I have not thrown away the letter even though it continues to give me chills every time I look at it.	Subject	
