file	beg	end	text	speaker	section
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	217.165	218.901	the hen's groan	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	219.26	223.117	the maple catkins hanging like green teats,	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	223.548	225.2	the dawn's pallor	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	226.821	228.601	I am ((stroked))	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	229.104	230.911	by the darting dapple	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	231.382	233.529	Hopkins praised	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	234.607	235.995	(({lipsmack})) Help me	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	236.842	239.987	to feel faithfully your presence	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	240.521	242.81	riding under the surface	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	243.231	246.934	in a mighty, unwasted current	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	247.784	250.274	{breath}	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	251.128	251.734	{NSV}	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	261.502	263.13	{breath}	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	263.418	266.53	You were at # Jasper, you were asking me about Florida	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	266.869	267.723	{breath}	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	269.24	271.914	Here's a poem called, Your Name, Florida.	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	273.526	274.476	{cough}	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	277.931	282.74	{breath} Yes, and it is just about that way with the ocean	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	283.158	283.828	too	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	285.277	290.887	The song rippling along, and the sea in stitches, nipping and tucking	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	291.957	297.294	(({lipsmack})) And the river, yes it is that Indian lagoon, a broad leaf of blue	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	298.037	300.886	A vine, narrowing and straying	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	302.827	309.73	There is that bird place, stuffed, stuffed with wings, necks, heads and outcry	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	310.442	314.744	and a thousand settle in for the night's dark needs	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	315.842	322.26	Oh, those elbows of birds, pouchy gullets, slow motion legs	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	322.601	325.243	and necks like a shepherd's crook	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	326.362	331.709	What Egyptian mystery hangs by a feather on this egret here?	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	332.708	339.723	And what alchemical right bleeds in the pelican's breast? (({breath}))	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	340.136	344.03	Yes, that white ruffle of the horizon line	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	344.501	346.373	and the ginger sand	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	347.131	351.345	The pine poking itself outward in green fringe	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	352.005	354.719	(({lipsmack})) Hibiscus double yolk	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	355.239	369.162	and yoga palms stretched like flying fish {breath} breathing deep the shoreline fills to the clouds. The cliff	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	370.128	374.382	and ((soul)) drinks in the gale and the song	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	376.036	377.64	Heliotrope,	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	378.242	379.838	sun turned,	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	380.636	382.415	sun turning,	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	383.489	392.043	sun how you do do it here, yes, in this land of swelling air	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	392.525	396.196	Water, fruit and flowers	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	396.725	400.923	{lipsmack} This place of fruitful swelling	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	401.592	402.494	Yes,	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	402.829	404.561	that's what it means	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	404.943	406.183	Your name	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	406.686	407.947	Florida	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	408.529	411.434	(({breath}))	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	412.296	413.078	Now	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	414.571	416.415	let's dry out a bit	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	417.077	424.271	with a piece called How to Rake Water. {breath} Begins with, Dry water	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	425.718	429.741	The pool of tines through sand	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	431.281	433.032	rakes water	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	433.439	434.82	into waves	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	437.502	441.693	Dry water pools into dust	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	443.599	445.546	Take the stream of time	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	446.153	448.619	and rake it into hours	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	449.581	452.478	Let the dry flowing future	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	452.815	455.879	slake the Earth's thirst	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	457.828	465.026	Water wings whip the great shapes of flying and rake the buoyant water	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	465.454	466.954	into circles	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	467.631	473.385	{breath} I am this water {breath} and this rake	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	474.452	476.408	combing my ocean	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	476.943	478.994	into piles of stone	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	483.142	484.395	Water {breath}	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	485.276	487.766	spread thin turns into rain,	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	489.235	492.619	holds within banks the cup of seas,	Subject	
Richards-MC_Complete-Recording_Indre-Studios-Philadelphia_5-5-97	494.227	499.71	runs down the mountain's chin and foams in the green beard of trees	Subject	
