file	beg	end	text	speaker	section
Lauterbach-Ann_Complete-Reading_Segue-Series_BPC_21-4-99	270.765	275.813	about the duty on wine, about the barricades, about the arcades,	Subject	
Lauterbach-Ann_Complete-Reading_Segue-Series_BPC_21-4-99	276.305	287.211	a mirror as if the wine duty and the town gates, spontaneity, palpability, density, crassly and roughly omit calling things by their names, mere facts	Subject	
Lauterbach-Ann_Complete-Reading_Segue-Series_BPC_21-4-99	288.296	307.712	But in what shall I believe, now that the sanctions are lifted? The sky was bewitched, easily the first time we saw it. Remember, do you, do you? Now that it is overcast, snow fell, yes, stuff cu- # ke- kept above as in a l- # studio set so that the hero dies but does not, and the girl radiant beyond m- #	Subject	
Lauterbach-Ann_Complete-Reading_Segue-Series_BPC_21-4-99	308.055	315.728	and the girl radiant beyond nature and the river a blast of withering cloud cast upon the old, captive blue	Subject	
Lauterbach-Ann_Complete-Reading_Segue-Series_BPC_21-4-99	316.454	325.938	Will the blue come down to us? I must ride into these paintings along the ~V cut into a country road and explained on the wall	Subject	
Lauterbach-Ann_Complete-Reading_Segue-Series_BPC_21-4-99	331.507	332.026	{laugh}	Subject	
Lauterbach-Ann_Complete-Reading_Segue-Series_BPC_21-4-99	332.31	332.864	(({lipsmack}))	Subject	
Lauterbach-Ann_Complete-Reading_Segue-Series_BPC_21-4-99	333.321	333.917	{breath}	Subject	
Lauterbach-Ann_Complete-Reading_Segue-Series_BPC_21-4-99	334.429	337.158	So in my computer I have this thing called Drafts,	Subject	
Lauterbach-Ann_Complete-Reading_Segue-Series_BPC_21-4-99	337.538	338.716	Poetry Drafts	Subject	
Lauterbach-Ann_Complete-Reading_Segue-Series_BPC_21-4-99	339.249	350.15	You know, ((like)) poetry drafts, poetry not drafts, finished poetry, they get= get sidled over. Maybe you all do this, but I've got this long list of drafts. So in desperation I looked in the drafts to see what	Subject	
Lauterbach-Ann_Complete-Reading_Segue-Series_BPC_21-4-99	350.621	351.944	there might {laugh} be. Ha.	Subject	
Lauterbach-Ann_Complete-Reading_Segue-Series_BPC_21-4-99	353.351	359.408	{laugh} Ha ha. Is there drafts that I can draft into you know the other condition of a non draft?	Subject	
Lauterbach-Ann_Complete-Reading_Segue-Series_BPC_21-4-99	359.978	365.114	So um, ((yeah)) I found this. I thought, Oh, this is sort of vaguely {laugh} interesting.	Subject	
Lauterbach-Ann_Complete-Reading_Segue-Series_BPC_21-4-99	365.565	365.981	{laugh}	Subject	
Lauterbach-Ann_Complete-Reading_Segue-Series_BPC_21-4-99	366.327	384.753	And= and usually, I mean I'm # again, this is you know a confessional moment uh because I don't know in any way what to title any poem, I usually just say what {NSV} month it is that it's being wr- written in. So you know there's a November and there's a December and # so this is April dot	Subject	
Lauterbach-Ann_Complete-Reading_Segue-Series_BPC_21-4-99	385.305	385.943	doc	Subject	
Lauterbach-Ann_Complete-Reading_Segue-Series_BPC_21-4-99	386.385	387.646	April dot doc	Subject	
Lauterbach-Ann_Complete-Reading_Segue-Series_BPC_21-4-99	391.421	392.654	So sad, really.	Subject	
Lauterbach-Ann_Complete-Reading_Segue-Series_BPC_21-4-99	394.545	394.988	{laugh}	Subject	
Lauterbach-Ann_Complete-Reading_Segue-Series_BPC_21-4-99	395.57	398.804	{laugh} Ha. So much pathos+ in April. {laugh} Ha ha.	Subject	
Lauterbach-Ann_Complete-Reading_Segue-Series_BPC_21-4-99	399.969	400.426	((Ha.))	Subject	
