file	beg	end	text	speaker	section
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	349.542	360.897	and uh we started it almost ten years ago now on the internet as a correspondence. And then about three, four years ago we started finalizing some of the work and putting it out a- as a series of books	Subject	
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	361.408	362.282	and uh	Subject	
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	362.785	363.946	we've now done #	Subject	
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	365.823	367.052	Number nine just came out.	Subject	
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	367.975	369.954	uh We've done nine and we've got one to go	Subject	
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	370.441	377.287	It's called The Grand Piano um {lipsmack} named after a coffee house in San Francisco where a lot of poetry readings happened at that time.	Subject	
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	378.037	381.924	And uh as I said, there are ten people involved. uh Each uh	Subject	
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	382.379	385.816	volume has ten pieces, one by each poet.	Subject	
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	386.263	387.843	Now a lot of it is um	Subject	
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	388.31	394.487	pretty straight uh memoir with recollections and stuff but uh they vary a lot from person to person and from= from issue to issue.	Subject	
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	394.929	406.536	But um this is the last one that= that I completed and actually uh I wrote it um in about two thousand and it was # a version of it was published in Chain Magazine by Jena Osman and Julianna Spahr	Subject	
Robinson-Kit_Complete-Reading_Xavier-Univ_10-27-09	406.997	415.694	um But when it came time to sort of finalize it for the book I added a bunch more stuff, sort of in- um inserting it between existing paragraphs. So	Subject	
