file	beg	end	text	speaker	section
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	118.376	120.227	and the cheap pleasure it gives the window	Subject2	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	121.077	125.285	Yet I raise the shade for it, and try not to feel it is wrong to want spring	Subject2	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	125.75	127.365	to be a season further from you	Subject2	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	127.982	133.033	not wrong to wish for a hard rain, a hard wind, like one we sat out in together,	Subject2	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	133.542	134.792	or came in from together.	Subject2	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	138.787	161.42	Here's a poem about a situation which i- is ((uh)) probably familiar to many working people, and this one is particularly about working women and the way that we drag ourselves through the day at times. uh Sometimes inspired, sometimes exhausted and I think there is a particular sadness of a woman of a certain age when she begins to realize what she's been doing (({laugh})) with her life and perhaps hoping for something more	Subject2	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	162.507	164.31	Works late on a TUesday night	Subject2	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	164.994	165.692	again	Subject2	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	166.579	168.704	Midtown is blasted out and silent	Subject2	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	169.118	171.233	drained of the crowd and its doggy day	Subject2	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	172.039	181.549	I trample the scraps of deli lunches some ate outdoors as they stared dumbly or hooted at us career girls, the haggard beauties, the vivid can dos,	Subject2	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	182.014	187.442	Open raincoats a flap in the March wind, as we crossed to and fro in front of the public library	Subject2	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	188.487	190.74	Never thought you'd be one of them, did you little lady	Subject2	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	191.28	197.5	little miss Phi Beta Kappa with your closet full of pleated skirts twenty nine til death do us part	Subject2	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	198.19	199.07	Don't you see?	Subject2	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	199.588	202.35	The good schoolgirl turns thirty, forty	Subject2	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	202.78	205.309	singing the song of time management all day long	Subject2	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	205.8	207.254	lugging the briefcase home	Subject2	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	208.06	210.807	So at ten ~PM you're standing here with your hand in the air	Subject2	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	211.287	214.129	cold but too stubborn to reach into your pocket for a glove	Subject2	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	214.745	217.826	cursing the freezing rain as though it were your difficulty	Subject2	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	218.456	219.415	It's pathetic	Subject2	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	219.757	221.392	and nobody's fault but your own	Subject2	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	222.2	224.925	Now the tears, down into the collar	Subject2	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	225.629	227.794	Cabs, cabs, but none for hire	Subject2	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	228.48	231.373	I haven't had dinner. I'm not half of what I'm meant to be	Subject2	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	231.976	234.214	among other things the mother of three	Subject2	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	235.049	237.716	Too tired tonight to seduce the father	Subject2	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	242.58	246.468	The next poem I'm going to read is a poem entitled	Subject	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	246.905	250.968	The Deck and= um and I think the poem sort of	Subject	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	251.361	257.867	embraces that moment when I realize something that taught me a great deal	Subject	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	259.434	260.168	The Deck	Subject	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	261.758	263.677	I have almost nailed my left thumb	Subject	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	264.127	267.569	to the two by four brace that holds the deck together	Subject	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	267.962	269.713	The Saturday morning in June	Subject	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	270.059	276.467	I've sawed two by sixes ~T squared, ((leathered)) everything, the three bubbles seal in green glass	Subject	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	276.853	279.883	and on the sweat on my tongue taste ((is)) like what I am	Subject	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	280.403	284.665	I know I'm alone, using leverage to swing the long boards into place	Subject	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	285.13	292.739	But at times it seems as if there are two of us, working side by side like old lovers, ((guessing)) each others moves	Subject	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	293.239	294.053	This hammer	Subject	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	294.387	296.23	is the only thing I owned of yours	Subject	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	296.713	299.942	and it makes me feel as if I've carpentered for years	Subject	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	300.348	302.448	Even the crooked nails have gone in straight	Subject	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	302.882	306.617	The handsaw glides through grease. The toenail studs hole.	Subject	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	306.985	308.932	The deck has risen up around me	Subject	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	309.238	311.447	and now it's strong enough to support my weight	Subject	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	311.885	318.984	to not sway with this old silly wrong footed dance I'm about to throw my whole body into	Subject	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	319.501	321.202	Plumbed from sky to ground	Subject	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	321.667	324.101	this morning's work can take nearly anything	Subject	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	324.472	345.3	((With)) so much uproar, punishment, footwork, and euphoria, I'm almost happy this Saturday. I walk back inside and here you are. ((Planed)) and simple as as the sunlight on the tools outside. Daddy, if you'd come back a week ago, ((a)) day before yesterday, I would've been ready to sit down and have a long talk with you.	Subject	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	345.763	347.378	There were things I wanted to say	Subject	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	347.777	351.331	So many questions I wanted to ask, but ((they've)) been answered	Subject	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	351.708	355.987	with as much salt and truth as we can expect from the living	Subject	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	359.936	394.968	(({lipmsmack})) I'd like to read a poem called An Idle Thought, which is the kind of daydream of a woman who's married at twenty one, which I was, and occasionally her= her mind wanders off to other passions she may have known. And I'd like to preface this by saying that the poem was written well before Monica Lewinsky ever appeared on the scene, so I'm now sometimes embarrassed by it because it= it contains a fantasy of seducing the president which has in our country this # that subject has played out in a very silly way. But it also contains a British character who listeners here may know so I don't know if people will agree with me that this person is= is of some sex appeal	Subject2	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	395.942	397.09	An Idle Thought	Subject2	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	397.947	400.892	I'm never going to sleep with Martin Amis or anyone famous	Subject2	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	401.314	405.667	At twenty one I scotched my chance to be one of the seductresses of the century	Subject2	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	406.209	409.83	A vamp on the rise through the ranks of literary gods and military men	Subject2	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	410.254	411.737	who wouldn't stop at the president	Subject2	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	412.205	416.304	She'd take the Pentagon by storm in halter dress and rhinestone extras	Subject2	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	416.667	418.942	letting fly the breasts that shatter crystal	Subject2	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	419.506	422.587	then dump him too and break his power broker heart	Subject2	
Garrison-Deborah-and-Komunyakaa-Yusef_Complete-Reading_Contemporary-American-Poetry_BBC-Radio-3_7-22-99	423.439	425.532	Such women are a breed apart	Subject2	
