file	beg	end	text	speaker	section
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	50.359	60.286	Few, nine two one one ((some)) ten one seven eight eight ten ten two two ten ten ten nine eight eight eight	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	61.546	62.304	Chapter seven.	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	63.232	65.107	Two one twenty once	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	65.75	72.135	One two one twelve two two ten eight ten one nine nine one eight two one one three	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	75.424	76.529	Chapter sixteen+	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	77.298	79.051	which would be the climax of the novel.	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	79.974	80.915	A thousand	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	82.873	89.651	Two one one two one two nine one one three two one one none	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	91.725	92.993	And the epilogue	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	94.096	94.655	Ten	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	95.651	96.155	two	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	96.881	97.463	three	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	98.041	98.666	one	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	99.005	99.74	a lot	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	100.116	131.194	nine ten two two one one ten ten ten one ten one two thirty six eight ten two eleven three one three one one hundred one two one one ten two ten  one one twenty one one two one one seven one a quarter two one two one one three one one three one one ten four four one ten	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	134.638	138.999	Mary Reinhold Roberts in nineteen twenty wrote a novel entitled The Bat	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	141.582	151.124	which would've faded entirely into obscurity if Bob Kane hadn't watched the movie version of the book and invented his response character, Batman	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	152.26	155.232	(({lipsmack})) I've gone through Mary Reinhold Roberts	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	155.851	161.004	original novel, The Bat, and excerpted every sentence that included the words the editor	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	162.952	164.171	(({lipsmack})) and created a new	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	164.723	167.187	piece, The Editor, A Detective Story.	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	168.694	173.318	A city editor at lunch with a colleague pulled at his cigarette and talked	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	173.882	177.675	Oh for # lay off it, will you, said the city editor peevishly	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	178.195	184.973	The editor spread out his hands. The editor frowned. The editor was emphatic. The editor laughed grimly	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	185.772	196.232	The editor smiled. His companion rose as well but it was evident that the editor's theory had taken firm hold on his mind. The editor paused in the doorway. Well, said the editor,	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	197.009	198.55	you won't let it go any further.	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	199.232	209.064	Tall, reticently good looking in wealth and conspicuously clothed and groomed, he by no means seemed ((uh)) the typical detective that the editor had spoken of so scornfully	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	212.813	214.738	Cross It Over It is either	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	215.108	218.017	instructions on how to tie a series of neckties	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	218.564	222.048	or instructions on how to do something rather more pornographic	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	223.899	226.988	Cross it over it, bring it up through it and then back down	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	227.556	240.301	Pull it underneath it into the right. Back through it into the right again so that it is inside out. Back through it across from front to right to left. Pull it up through it again, bring it down through it in front using both hands, tighten carefully and draw it up	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	241.46	253.777	Cross it over it, bring it around and behind it. Bring it up, pull it through, bring it in front, around front. Over from right to left. Again bringing it up and through, bring it down in front. Using both hands, tighten it carefully, and draw it up.	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	254.666	256.08	Start with it under it	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	256.651	264.723	Take it over and under it. Pull it down and tighten it. Take it over to the right. Pull it up behind it, bring it through it, and tighten it	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	265.276	265.852	gently.	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	269.073	270.39	In the nineteen sixties,	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	271.185	280.47	starting in nineteen sixty thr- three, Roy Lichtenstein did a series of paintings by which he appropriated frames out of comic books	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	281.207	286.395	painted those co- # tho- those comic book frames in monumental scale and often would have	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	287.161	289.891	uh thought balloons and speech bubbles	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	290.286	291.924	embedded in these paintings	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	292.751	296.161	The strange thing is is that now he has an extremely litigious+ estate	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	298.137	298.738	who	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	299.175	300.134	has actually	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	300.478	307.547	sought after anyone who uses the same frames he used and has issued cease and desist orders for plagiarism	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	309.464	315.077	This is my attempt to steal back my comic book collection from Roy Lichtenstein	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	315.69	322.14	And consists of all of the text used in all of his paintings, in the order by which they were pai- # in which they were painted.	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	322.973	323.446	It's	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	323.86	327.41	entitled I Can See the Whole Room, And There's Nobody In It	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	328.57	329.037	One	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	329.65	339.339	Look, Mickey. I've hooked a big one. Tweet. It's= it's not an engagement ring, is it? I can see the whole room and there's nobody in it. ((Am #)) I'm supposed to report to a Mister Bellamy	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	339.692	340.736	I wonder what he's like?	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	341.209	341.895	Knock knock.	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	343.47	343.864	((Toot.))	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	344.346	351.55	Ring. Vip. Zing. I tried to reason it out, I tried to see thing from Mom and Dad's viewpoint, I try not to think of Eddie	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	351.979	356.324	so my mind would be clear and common sense could take over, but Eddie kept coming back	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	357.06	370.932	I have something for you to eat in the kitchen, dear. I'm not hungry, mother. Please, I want to go to my room. Forget it. Forget me. I'm fed up with your kind. Why Brad darling, this painting is a masterpiece. Why soon you'll have all of New York clamoring for your work. ((Ruff))	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	371.551	384.017	Flatten, sand fleas. Thung. The exhausted soldiers, sleepless for four and five and six days at a time, always hungry for decent chow, suffering from the tropical fungus infections, kept fighting. Takka Takka.	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	384.374	385.182	As I ((c- # s- #))	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	385.606	406.435	i- # as I started clipping a MIG's tail, this hot shot jet outfit I'm in will treat me like a vet pilot when I return from my number one wingding+ with a report of target destroyed. Bratatat. That was their mistake because it gave me more targets than I could shoot at. Number four. One more to make ace. Brattata. Tex. Blam. Take cover. Live ammo.	Subject	
Beaulieu-Derek_Complete-Reading_Brodsky-Gallery_KWH-UPenn_3-31-11	407.202	418.798	Right now if they're watching me, they've got to make up their minds whether I don't know they're here and will pass by letting the outfit be sucked into a trap, or whether I do know they're here and am about to fire at them. But where did they come from?	Subject	
