file	beg	end	text	speaker	section
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	144.678	147.479	Just to finish that part of the story,	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	147.978	150.053	the next year we went to New Mexico	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	150.585	154.525	and I went from being a whiz to passing the sixth grade conditionally	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	155.199	157.686	I was a kind of house dummy thereafter	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	158.125	161.256	I don't remember whether I had any notion of what went wrong	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	161.793	163.738	It feels like years of chaos	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	164.606	167.339	My father finally truly left around then	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	167.884	173.821	We sat in my Aunt Thelma's house south of Albuquerque and he roamed in the night around the house yelling, Nora	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	174.295	178.532	And my uncle Everett would yell back, Nora doesn't want you anymore,	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	178.995	181.005	and, I've got a twenty two here,	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	181.396	183.74	and my father finally left for good	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	184.478	187.138	But while I feel like that has to be told somehow,	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	187.514	190.023	these few pages going the way they've gone,	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	190.518	192.342	what I really want to mention,	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	192.711	195.712	and it took me until yesterday to get it into the air	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	196.052	202.093	is that all that time ((penned)) right from the first reading was my darling pleasure	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	204.805	205.361	Ha.	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	212.259	213.011	{cough}	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	213.568	214.103	{breath}	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	233.034	237.358	There was a running set of lies that got handed to me all the time I was growing up	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	238.067	243.024	Whenever issue number one came up, all the women's faces changed and all the girls were lied to	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	243.752	247.367	I realize it was a ((conservative's)) and protective device	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	247.772	250.816	but at my end of it, it added up to a lot of confusion	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	251.352	255.741	For instance, my fourteenth birthday was marked by my first visit to a dentist	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	256.163	260.772	Dentists are on hard times in West Texas where the water has natural fluoride	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	261.112	267.969	My mother's nearing sixty and has had three fillings all her life long and she got those because she moved away from Texas	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	269.965	276.465	Anyway, at the time I'm talking about we were living in York, Pennsylvania to be near my stepfather before he went off to war	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	276.927	278.864	and it was my fourteenth birthday	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	279.161	281.604	and I was going to the dentist for the first time	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	281.995	290.352	and the bo- # a boy who was maybe sixteen was going to come to the apartment later and formally ask my parents if he could take me on my first official date	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	290.869	295.005	They had agreed that he could ask, so it seemed likely the answer was yes	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	296.01	297.629	While I was at the dentist's	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	297.98	306.582	my mother started to show Dutch the presents I had got from my friends, three or four small things, one of which was the classic five year diary	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	307.329	310.038	which fell open when she laid it down	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	310.378	314.565	to what I had immediately written in on receiving it so as not to forget	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	315.297	323.228	The entry was, The week before in the movie house with my friends, I had kissed the boy who was due to arrive around four this afternoon	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	323.864	328.236	{breath} It was there in black and white with ecstatic exclamation marks	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	328.825	332.838	That entry proved to be the first and last of that possibility	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	333.375	337.005	One thousand eight hundred and twenty four days down the drain	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	339.319	341.076	Precluded by stupidity	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	341.689	349.243	I had taken the abstraction of my diary as an allowance, proof against getting hoisted on the hook because you wrote it down,	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	349.613	351.681	the power of a defined occasion	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	352.285	357.241	And I learned the way it really was when I got back from the dentist and faced those two faces,	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	357.591	360.057	me the birthday girl and them the tribunal	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	360.563	362.775	There was no doubt that I had made a mistake	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	363.631	366.032	My mother took me into the kitchen to talk to me	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	366.559	368.548	Kissing in the movies is vulgar	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	369.559	370.68	but worse than that,	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	371.115	372.735	and she rang the shift on me,	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	373.61	376.437	No girl should kiss a boy until they're engaged	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	378.885	380.114	I couldn't believe it,	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	380.738	381.902	that she was saying ((that))	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	382.712	383.804	I looked at her	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	384.182	390.291	and she looked as solemnly back as if she meant to stand by that statement against come what may	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	393.518	394.914	I just lost my place.	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	397.576	400.512	I couldn't believe it. I mean she came off a farm	Subject	
Hawkins-Bobbie-Louise_01_Complete-Reading_Alfred-University_10-14-75	402.0	405.624	and when Aunt Myrtle's baby came seven months after she was married	Subject	
