file	beg	end	text	speaker	section
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	90.279	92.779	# nine years old called in from jump roping	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	93.0	95.489	to explain the leaky faucet to the plumber,	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	95.705	98.114	to negotiate with the insurance agent,	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	98.354	101.801	to tell Elka no while Shirley screamed in the background.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	102.752	104.187	Elka was intense.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	104.861	107.376	One time I was at her house when the toilet clogged	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	107.571	111.791	and she rolled up her sleeve and stuck her arm in and unwedged the shit with her hand.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	113.381	118.014	She'd been in the States like forty years, but never adapted. Her English was broken.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	118.25	124.626	And when she rode in a car, she'd sit in the backseat white knuckling the door handle and saying slower, slower.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	125.897	129.948	Outside it was so cold the snot in your nose froze.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	130.261	133.544	Elka scolded Janice and Sharon for leaving the house.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	133.899	136.345	{foreign} she'd shout.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	136.574	138.013	The streets are icy.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	138.4	143.139	It was her catchphrase like go ahead, make my day was for Clint Eastwood.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	143.68	145.326	{foreign}.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	146.117	150.95	She said it so often Sharon and John spray painted it across the garage door.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	152.711	157.81	Lying on Janice+ # Janice's bed smoking a joint, one of us randomly shouts	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	157.928	158.986	{foreign}	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	159.175	162.876	and the four of us laugh until spittle flies out of our mouths.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	165.509	166.073	Yeah.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	167.762	173.719	We had no idea if the crystals on John's windshield were real or if we were hallucinating them.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	174.617	177.576	John had just started computer school in Chicago.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	177.983	179.682	He was all excited about it.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	179.996	182.325	Said computers were the wave of the future.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	182.73	189.67	That within our lifetimes, cash money was going to be obsolete and all money transactions would be done with computers.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	190.908	193.55	They just introduced major credit cards.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	193.742	198.031	And whenever you'd use your card, the clerk would have to make sure your card wasn't bad	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	198.148	203.427	by pulling out a booklet with thousands of bad credit card numbers listed in teeny type.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	203.675	209.749	And everybody in line would shuffle impatiently while the clerk looked through the booklet to see if your card was listed there.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	209.984	211.201	It took forever.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	211.652	214.008	So we scoffed at John's foolishness.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	214.304	219.212	But of course John's real foolishness was dropping out of computer school after six months	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	219.469	222.629	because he would have gotten in on the ground floor and he'd be rich.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	223.331	228.934	I wonder what he looks like now. Is he pot bellied, balding, with a chain smoker's cough,	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	229.225	235.013	sitting in front of his home entertainment center, drinking beer after beer, feeling like a loser?	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	235.714	243.244	He was so handsome. A hothead and a loudmouth, to be sure. But his affection was uncomplicated. You could count on it.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	243.973	247.938	Janice and I both loved him, though we never would have admitted it.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	248.348	250.02	That hasn't changed for me.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	250.326	253.789	When I love people, I hide it like a cat hides its illness.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	254.085	256.536	As if my love were a dirty little secret.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	256.882	259.99	I might love you for instance, and you'd never even know it.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	266.893	272.845	I didn't think much about the future in those days. I wanted things to stay the way they were forever.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	273.3	276.297	To be a college student living away from home,	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	276.499	280.264	check from my parents arriving at the beginning of each month.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	280.53	287.06	I studied hard, aced my courses, got stoned nights and weekends. Nothing could be better than that.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	288.121	292.622	My biggest fear for my future was that at some unimaginably distant point,	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	292.74	294.248	like when I was eighty maybe,	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	294.427	297.519	I'd turn into a person who no longer took ~LSD.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	299.282	303.809	Some horrible old robot, all dried up and old and efficient.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	304.344	308.352	What if I woke up into a twenty first century world without magic?	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	309.072	314.738	I long to look in the mirror and see that nineteen year old self standing behind me, sweaty and musky,	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	314.973	317.483	long strawberry hair parted down the middle ,	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	317.664	319.088	pupils dilated,	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	319.412	320.91	fingers ((gnawed)) bloody.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	321.3	323.942	I smile at her and say I'm not so bad.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	324.312	328.008	I write books. I go to coffee houses. I give readings.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	328.91	332.86	She flashes on my sex life and rolls her green, stoned eyes.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	333.148	334.688	She can see everything.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	334.872	336.928	My sobriety, my reserve.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	337.223	341.565	How when I get home, the first thing I do is head for the kitchen and wash my hands	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	341.779	344.294	as if to shake the world from my fingers.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	344.49	345.294	I say	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	345.625	348.266	I have a pink Chenille bathrobe just like you. 	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	348.469	351.741	Even though they're near impossible to find in two thousand and nine.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	352.404	354.791	I make raw almond milk twice a week.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	355.904	359.06	You haven't tripped since nineteen eighty one, she says.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	362.181	368.35	Scrunching up her face and jutting out her lower lip like Doris Day about to blow her bangs sky high.	Subject	
Bellamy-Dodie_Complete-Reading_A-Voice-Box_Canessa-Park_1-17-09	369.86	373.381	Sharon was tall and thin with large eyes and lips.	Subject	
