file	beg	end	text	speaker	section
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	152.42	155.812	Open mail slot to peer at passing feet on the sidewalk	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	156.516	160.776	Every other page of notes should be nouns only. A page of nouns	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	162.095	163.096	Second floor	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	163.852	165.096	~CD= on= small=	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	165.612	167.402	~CD on small stereo	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	167.803	168.925	Volume low	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	169.531	173.219	computer set to show videos of Arthur Russell and his cello	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	173.905	179.178	In bathroom the tub is filled with a mixture of water and jasmine flower infusion	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	179.882	181.799	Jasmine invokes the muses	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	183.042	187.956	Take notes sitting in a chair by the tub while feet soak in the jasmine infusion	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	190.007	190.929	Third floor	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	191.958	193.76	~CD on large stereo	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	194.422	197.698	volume high treble adjusted to maximum	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	198.164	202.387	books on alchemy sit on the desk by the window. Take notes	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	204.906	205.895	Upper loft	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	206.607	210.3	~CD on third floor stereo, carries up to the loft	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	210.8	216.182	At the end of the bed facing the window which looks over the Philadelphia treetops and skyline	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	216.97	220.938	There are tarot cards and binoculars on the bed to better see the world	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	221.418	222.613	Take many notes	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	227.952	232.26	Last winter, I had the pleasure of composing a somatic exercise	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	232.891	234.536	with my friend ~C ~A Conrad	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	235.735	242.473	Our exercise was based on downtown New York City cellist Arthur Russell's masterpiece, World of Echo.	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	243.37	248.084	It is difficult to describe Russell's World of Echo for anyone who hasn't heard it before	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	248.854	257.421	It has a rare spiritual quality, which issues from Russell's songwriting, voice and cello playing, but also from the production values of the album	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	258.15	267.342	Perhaps the following passage from Tim Lawrence's biography of Russell, Hold Onto Your Dreams makes palpable Russell's subtle, accidental studio processes.	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	269.202	273.875	During these sessions it became standard for Arthur to splice together separate tapes	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	274.424	282.073	and he would regularly grab a track from one tape and fly it into the multitrack of another while his onlooking engineer tried to stay calm	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	282.48	283.129	Quote	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	283.588	289.768	We would be mixing on a piece of tape and I would see the splice go by, recalls Eric Liljestrand	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	290.133	294.647	It was all very confusing. I could never really tell what we were working on until it was done,	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	295.157	295.891	unquote	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	296.911	306.34	The ghostly accidents that arose from Arthur's insistence that they rerecord over old tape became= became an integral+ part of the sonic fabric	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	307.814	313.63	At one point, Conrad told me that he used the album to heal a knee injury that he had suffered	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	314.258	325.872	Russell was trained foremost as a musician and only afterwards as a Buddhist. So the healing powers of his music I can only imagine come from the confluence of these two disciplines.	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	327.022	336.341	For our exercise, Conrad and I decided to have Russell's album playing on four different stereos throughout the five story house for a twelve hour duration	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	336.814	342.518	Twelve hours is a long time to do anything, ((and)) especially to listen to an album ((triply)) on repeat.	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	343.65	346.845	Among the constraints I recall imposing on myself,	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	347.3	348.981	many had to do with memory.	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	349.881	353.115	Trying to forget the last line I had written before continuing	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	353.598	357.409	Interrupting myself mid line, then picking up with the line again	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	357.937	363.161	These exercises in intention and distraction I felt were true to Russell's music	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	363.673	370.225	So was a certain circularity that the exercises were trying to induce amidst interruption and disjunction	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	372.398	379.822	We also spent much of the nine hours improvising lines with a set of books I had brought with me from New York City to Philadelphia	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	380.196	384.613	many of which were of a wholly metaphysical or medical import	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	385.623	390.684	Among these books included the writings of Henry Corbin and his acolyte Christian Jambet	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	391.301	393.51	Oliver Sacks's Seeing Voices,	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	393.959	397.284	Maurice Merleau Ponty's selected writings on phenomenology	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	397.743	400.255	a collection of Gaelic folktales and ballads,	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	400.923	402.755	Hellen Keller's autobiography	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	403.222	405.141	Robert ((Koch's)) Rhubarb	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	405.93	407.595	and the Tibetan Book of the Dead		
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	408.416	416.45	I also remember reading a number of recently published poetry books including Jules Boykoff's courageous Hegemonic Love Potion	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	417.566	422.472	Russell, perhaps more than any other composer I'd come into contact with	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	422.945	434.755	understood the importance of tuning his body and his mind as instruments coeval with his cello and the other instruments, drum machines, guitar, tabla he would use throughout his compositions.	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	435.519	446.838	Via studio production Russell gave access to the occult and otherworldly in ways similar to Conrad's use of his own body as a source of information and vision	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	447.19	449.862	explored through the somatic exercise	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	452.648	456.375	And to conclude, I'd like to read um my contribution	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	457.585	462.324	to this um little book which um Conrad has a few copies of	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	462.743	466.044	((uh dependent on #)) {lipsmack} ((book him,)) immediately.	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	467.003	467.907	And= um	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	468.76	472.398	and Conrad will read his= um his contribution later	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	475.044	475.942	Arthur Echo	Subject	
Donovan-Thom_Conrad_Complete-Reading_Zebulon-Cafe_Brooklyn_2-8-11	478.702	480.771	means inhabit ends	Subject	
