file	beg	end	text	speaker	section
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	117.245	144.976	((Writing round)) (()) ((runs to Earth.)) Hear the mockingbird and written upon strips of white cloth, ((lapping hands,)) a ((desperate run,)) the ((king)) (()) ((mowed)) down outside hotel ((Beijing.)) Soft furry death, blue balloon in sky, neighbor's ((chainsaw draws.)) A ((bead we hover)) is ((ending)) (()) a language or a (()) ((the rhythm is)) ((or pull, heave to.)) ((Langorous)) validates the season, ((palm fronds,)) ((high hands,))	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	144.981	164.651	the mighty desire ((Rorschach fruit)) of the demise on Elm Street. Careful now, ((reassured social exertion,)) (()) of homo (()) a speech defect can (()) the attempt needs a certain speed, cantilevers against what comes to mind, no questions asked this lemur+ morning.	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	173.195	176.12	Maybe something (()) more space in it.	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	178.479	179.17	{cough}	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	179.782	180.826	Bit slower.	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	182.496	183.022	Hm.	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	184.323	185.009	uh	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	187.047	188.337	As ((behooves))	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	190.84	196.176	(()) ((pleasure)) always try to read the last thing I typed up, so I'll insert that one here now.	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	196.676	197.522	((It's a))	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	197.98	200.248	# an attempt to um {lipsmack}	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	200.74	205.344	misuse (()) really an old um Arabic form.	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	205.625	210.657	uh The (()) which were elegies of a hundred and twenty lines (()) 	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	211.105	213.287	so I can't do that.	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	213.594	214.579	uh	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	215.66	218.328	So ((one)) (()) to (()) actually	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	218.69	220.83	against the page on that side.	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	221.52	222.206	uh	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	222.546	224.6	Sorry, it's a visual (())	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	225.052	226.08	((I)) (())	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	226.59	228.953	It's (()) wonderful to (()) poems of the	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	229.288	231.589	pre-Islamic um ((canon))	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	233.638	235.659	So this is part of (()) ((one.))	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	236.01	238.181	I actually haven't counted the line yet, so.	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	239.179	241.474	Stop the quest, young ((oaks))	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	241.521	245.134	of second growth, middle ((aged,)) shot through with fireflies.	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	246.15	252.648	There are other ruins, my beloved (()) the name of every other watering hole. Hold up at lake's edge.	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	253.14	257.772	What name lies behind an English ((king's)) and a Christian sacramental imposition.	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	258.24	260.705	How many weekend visitors have added their ashes	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	261.18	263.692	to the fire we let die here last year.	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	264.14	267.816	No moon tonight, only the cold, distant needle of the stars.	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	268.442	270.517	They sleep inside their (())	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	270.574	273.733	this tribe of ((spangled)) (()) nomads.	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	274.291	275.635	We bring our sheets,	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	275.66	279.69	shed a tear to beloved restaurant named (()) Mondays and Tuesdays	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	279.83	281.956	((as)) a moon of (()) hold court.	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	282.13	286.075	We are with the ashes, the oaks, and a (()) poison.	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	286.64	290.14	We do not spare the ribs, eat pig, drink wine, ((we))	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	290.2	295.24	do it, forget to sing, but piss on the ashes of last year's live fire.	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	296.801	298.054	In the early ~AM	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	298.62	301.7	I'm all one with the ((lake lapping's)) words	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	301.85	305.116	with rosy (()) dawn in lake (()) mood.	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	305.605	309.555	The woods and their birds echo the truck's sexy squish of tires.	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	309.91	312.354	It was American fatigue put to rest.	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	312.887	321.694	Land, no (()) steed. Japanese combustion engine. (()) in the tall grass. Squat oblong box.	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	321.792	322.788	Black as ((what.))	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	323.015	325.241	The ((cats)) that doesn't cross the street.	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	325.946	326.739	((Sleek as))	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	326.88	330.385	aerodynamic aesthetics demand at century's end.	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	331.709	335.232	Mid-morning caravan of what passes ((airs)) and forethought.	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	335.506	336.545	Dogs howl.	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	337.09	339.365	Less an argument than a chain of verbs.	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	339.454	341.053	Disparage (())	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	341.279	345.668	Be careful, ((concatenation)) leads to an elsewhere called here, now.	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	346.192	350.233	You mean to address the yet to be constituted community.	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	351.162	354.194	Forged vanity of song, ((sanity)) of image.	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	354.92	356.688	Scattershot ((use.))	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	357.36	358.975	Neither ((lion nor bee.))	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	359.99	364.126	The obvious melli- ((mellifluency)) fools only itself.	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	364.34	366.336	Where are you, whom I address.	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	366.776	368.947	Vanquish or vanquished.	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	369.5	373.37	An old combination lacks the ((or of and.))	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	374.02	377.575	A (()) ((wheel)) of ((un-community,)) the unavowable thought.	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	377.781	378.376	Through	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	378.706	382.084	# thought through and in the haze of who knows how.	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	382.301	384.6	A ((gem that)) saves another day.	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	384.694	387.699	((Caravans)) atoms into lines of flight.	Speaker1	
Joris-Pierre_Complete-reading_Weds-at-four-plus_Buffalo_9-25-96	387.926	388.337	(())	Speaker1	
