file	beg	end	text	speaker	section
Sze-Arthur_Complete-Recording_UPenn_12-5-06	196.652	204.316	you are not going to come this far. But today, having come you have sunlight in your hands	Subject	
Sze-Arthur_Complete-Recording_UPenn_12-5-06	206.49	210.674	Because one stirred the entrails of a goat immolated on an altar	Subject	
Sze-Arthur_Complete-Recording_UPenn_12-5-06	212.7	215.543	Because a magpie flicks tail feathers	Subject	
Sze-Arthur_Complete-Recording_UPenn_12-5-06	216.126	219.885	Because blood ((fresh+)) tulips bloomed on the walkway	Subject	
Sze-Arthur_Complete-Recording_UPenn_12-5-06	220.529	223.684	Because one speaks without fear of reprisal	Subject	
Sze-Arthur_Complete-Recording_UPenn_12-5-06	225.414	233.336	Because a man crushed in the debris of aluminum doors, steering wheel, dashboard, shivered windshield, bleeds and moans	Subject	
Sze-Arthur_Complete-Recording_UPenn_12-5-06	234.95	241.546	Because he had to visualize black petunias in order to spot black trumpets on the forest floor	Subject	
Sze-Arthur_Complete-Recording_UPenn_12-5-06	242.984	246.386	Because he slowly bites the back of her neck	Subject	
Sze-Arthur_Complete-Recording_UPenn_12-5-06	246.76	251.516	Because an eagle glides over the courtyard with outstretched wings	Subject	
Sze-Arthur_Complete-Recording_UPenn_12-5-06	251.9	260.604	Because a woman fasted, chewed laurel leaves, swayed in noon heat, stammered, The here is always beginning	Subject	
Sze-Arthur_Complete-Recording_UPenn_12-5-06	261.45	265.414	Because she brushes her hair across his eyelids	Subject	
Sze-Arthur_Complete-Recording_UPenn_12-5-06	266.16	269.775	Because bells tinkle around the necks of goats	Subject	
Sze-Arthur_Complete-Recording_UPenn_12-5-06	271.4	275.998	Because the ruins of this moment are chalk white dust in your hands	Subject	
Sze-Arthur_Complete-Recording_UPenn_12-5-06	276.647	279.342	Because a grain of sand, lodged	Subject	
Sze-Arthur_Complete-Recording_UPenn_12-5-06	279.727	285.881	Because loss is a seed that germinates into all things are full of Gods	Subject	
Sze-Arthur_Complete-Recording_UPenn_12-5-06	286.423	290.113	Because a circle opens in all directions	Subject	
Sze-Arthur_Complete-Recording_UPenn_12-5-06	294.101	299.101	Nine purple irises bloom in a triangular glass vase	Subject	
Sze-Arthur_Complete-Recording_UPenn_12-5-06	300.11	302.956	A pearl forms in an oyster	Subject	
Sze-Arthur_Complete-Recording_UPenn_12-5-06	303.91	309.143	She folds a prayer and ties it to a green cryptomeria branch	Subject	
Sze-Arthur_Complete-Recording_UPenn_12-5-06	310.673	314.177	Threaded sponges are hanging in the doorway	Subject	
Sze-Arthur_Complete-Recording_UPenn_12-5-06	314.95	318.208	A slug crawls along a railroad tie	Subject	
Sze-Arthur_Complete-Recording_UPenn_12-5-06	319.067	323.409	A double bass upstairs suffused the house with longing	Subject	
Sze-Arthur_Complete-Recording_UPenn_12-5-06	324.605	328.734	Silk tree leaflets fold up when touched	Subject	
Sze-Arthur_Complete-Recording_UPenn_12-5-06	330.37	338.854	Waking out of her coma she vowed, I will dip my hands in ink and drag them across white, mulberry paper	Subject	
Sze-Arthur_Complete-Recording_UPenn_12-5-06	340.084	343.287	A hummingbird sipping at a columbine darted off	Subject	
Sze-Arthur_Complete-Recording_UPenn_12-5-06	344.219	347.073	Red mullets thrash in the water	Subject	
Sze-Arthur_Complete-Recording_UPenn_12-5-06	347.875	350.797	((when cast)) to the end of time	Subject	
Sze-Arthur_Complete-Recording_UPenn_12-5-06	351.483	355.153	She wore gold hooped earrings with her black dress	Subject	
Sze-Arthur_Complete-Recording_UPenn_12-5-06	356.66	361.265	Urn shards were incorporated into the stone walls of houses	Subject	
Sze-Arthur_Complete-Recording_UPenn_12-5-06	362.301	364.708	They swam in the Aegean	Subject	
Sze-Arthur_Complete-Recording_UPenn_12-5-06	366.394	372.044	blossoming yellow forsythia is the form and pressure of the hour.	Subject	
Sze-Arthur_Complete-Recording_UPenn_12-5-06	376.343	376.933	Thank you.	Subject	
Sze-Arthur_Complete-Recording_UPenn_12-5-06	381.913	382.524	((Thank you.))	Subject	
